latency,CC_LEFT,CC_RIGHT,CF_LEFT,CF_RIGHT,FC_LEFT,FC_RIGHT,FF_LEFT,FF_RIGHT,HC_LEFT,HC_RIGHT,HF_LEFT,HF_RIGHT,EE_LEFT,EE_RIGHT,EF_LEFT,EF_RIGHT,FE_LEFT,FE_RIGHT,HE_LEFT,HE_RIGHT
46,-0.860567172368365,-0.589043180147807,-1.0551954905192,-0.377778172492981,-1.10352206230163,-0.832506895065307,-1.15144904454549,-0.912913640340169,-1.30213594436645,-0.911678552627564,-1.42846417427063,-1.30328635374704,-0.206441481908162,-0.227330247561137,-0.308096130688985,-0.237041711807251,-1.16119054953257,-1.28063027064005,-1.62748789787292,-1.07169103622436
48,-0.875842769940694,-0.607858777046204,-1.08065724372863,-0.42509663105011,-1.1519386768341,-0.838408390680949,-1.17518520355225,-0.950778563817342,-1.36278438568115,-0.958702166875202,-1.48233143488566,-1.31470827261607,-0.257653117179871,-0.233010371526082,-0.38699467976888,-0.266080776850382,-1.2032653093338,-1.31670792897542,-1.69670371214548,-1.10343901316325
50,-0.889031926790871,-0.619054436683655,-1.09230359395345,-0.47149646282196,-1.20424485206603,-0.845906416575114,-1.19418509801229,-0.984760284423826,-1.41891376177469,-1.00360488891602,-1.53926420211792,-1.32863223552704,-0.308189868927002,-0.234600941340129,-0.456517378489177,-0.297211686770121,-1.24606088797251,-1.35464024543762,-1.75830682118733,-1.13806788126627
52,-0.901493231455484,-0.623785058657328,-1.09298276901245,-0.517379244168599,-1.26017832756042,-0.855938116709391,-1.21147712071736,-1.01722995440165,-1.46322313944498,-1.04137277603149,-1.59743499755859,-1.3469663063685,-0.358810623486837,-0.235458374023438,-0.51482081413269,-0.329664786656698,-1.28716131051381,-1.39183243115743,-1.81164435545603,-1.17710343996684
54,-0.915895382563271,-0.623896559079488,-1.08837787310282,-0.564221262931824,-1.31897282600403,-0.869379838307699,-1.22768481572469,-1.04474059740702,-1.5002482732137,-1.07457645734151,-1.65469487508138,-1.37129056453704,-0.40995188554128,-0.238657752672831,-0.560853799184163,-0.362834493319193,-1.32708966732025,-1.42801928520202,-1.85621221860249,-1.220059633255
56,-0.934818983078002,-0.621683478355408,-1.07979432741801,-0.609901150067647,-1.38001251220703,-0.886637687683105,-1.24315611521403,-1.06617522239685,-1.53027613957723,-1.10346293449401,-1.70890045166015,-1.40245680014292,-0.462082703908285,-0.247545639673869,-0.594510555267334,-0.397627115249634,-1.36630109945933,-1.46286757787068,-1.89263959725698,-1.26831992467244
58,-0.960420290629067,-0.61935818195343,-1.07395243644714,-0.656765739123026,-1.44149875640869,-0.907683213551837,-1.26223675409953,-1.08263993263244,-1.55445973078409,-1.12863119443257,-1.7583741346995,-1.4400870402654,-0.514020164807638,-0.264067649841309,-0.617862621943156,-0.430466691652933,-1.40517993768056,-1.49583673477172,-1.92164997259775,-1.32279340426127
60,-0.994342883427936,-0.618722081184387,-1.07468597094218,-0.701140761375427,-1.50224947929382,-0.932538350423176,-1.28421632448832,-1.09391395250956,-1.57438294092814,-1.15078473091125,-1.8016763528188,-1.48344393571217,-0.564974308013916,-0.290243585904439,-0.633683522542318,-0.463577747344971,-1.44387511412302,-1.5263344446818,-1.94125465552012,-1.37693421045939
62,-1.03799585501353,-0.621253450711568,-1.08658210436503,-0.745460867881775,-1.55970470110575,-0.962349573771159,-1.31285548210144,-1.10229317347208,-1.59104824066161,-1.16884088516235,-1.83827074368794,-1.53086777528127,-0.612918893496195,-0.32664163907369,-0.644733031590779,-0.496122002601624,-1.4823381503423,-1.55364616711934,-1.95383950074513,-1.43016521135965
64,-1.09029912948608,-0.62677522500356,-1.11201540629069,-0.787656267484029,-1.61233735084533,-0.990845441818234,-1.34696276982625,-1.10939383506775,-1.60696236292521,-1.18706170717875,-1.86839246749877,-1.57991548379262,-0.655590931574503,-0.372534513473511,-0.654491662979126,-0.528060078620911,-1.52011652787526,-1.57700117429097,-1.96043090025584,-1.47929199536641
66,-1.15094375610351,-0.635105570157369,-1.15232570966084,-0.826240658760068,-1.65753571192423,-1.01813165346781,-1.38675912221272,-1.11676947275797,-1.62029282251993,-1.20091247558593,-1.89252837498982,-1.62784159183502,-0.690302689870198,-0.423856377601623,-0.667561292648316,-0.560181498527527,-1.55632595221201,-1.59553170204162,-1.96215562025705,-1.52086782455444
68,-1.2177832921346,-0.644695957501729,-1.2073171933492,-0.860266645749409,-1.69313009579976,-1.04069725672404,-1.43142890930175,-1.12598554293314,-1.63957031567891,-1.21510577201843,-1.91324917475382,-1.67300403118133,-0.715117772420247,-0.481573661168416,-0.683907906214396,-0.587406436602275,-1.58963906764984,-1.6082808971405,-1.96028912067413,-1.55150556564331
70,-1.28926984469096,-0.65384042263031,-1.27529040972392,-0.888026754061379,-1.71650942166646,-1.05691623687744,-1.47925591468811,-1.13808218638102,-1.66028809547424,-1.22630564371745,-1.9322170416514,-1.70978200435638,-0.726275364557902,-0.539667884508769,-0.707288821538289,-0.610891461372375,-1.61848119894663,-1.61468323071797,-1.95606879393259,-1.56776976585388
72,-1.36202176411946,-0.659696539243062,-1.35321728388468,-0.90819919109344,-1.7255695660909,-1.06274692217509,-1.52802316347758,-1.15332627296447,-1.6820208231608,-1.23293296496073,-1.95094728469848,-1.73693160216013,-0.722684701283773,-0.593432148297628,-0.736043453216553,-0.628505667050679,-1.64037708441416,-1.61286075909932,-1.95000843207041,-1.56883835792541
74,-1.43285711606343,-0.659812092781067,-1.43693264325459,-0.919629772504168,-1.71821991602579,-1.05520296096801,-1.57301727930704,-1.17114758491516,-1.70327281951904,-1.23308142026265,-1.97192724545797,-1.75232628981272,-0.703423579533895,-0.638380567232768,-0.772988001505534,-0.638981223106384,-1.65306858221689,-1.60212850570678,-1.94342267513275,-1.55385621388753
76,-1.49804313977559,-0.651094873746236,-1.52139353752136,-0.921376824378967,-1.69453414281209,-1.03051249186198,-1.61483160654703,-1.19013174374898,-1.7217579682668,-1.22453514734904,-1.99564329783121,-1.75466612974802,-0.668635328610738,-0.670568188031514,-0.812055905659992,-0.638993938763936,-1.6540169318517,-1.58135779698689,-1.93537151813507,-1.5212664604187
